,date,BTC_txVolume(USD),BTC_txCount,BTC_marketcap(USD),BTC_price(USD),BTC_exchangeVolume(USD),BTC_generatedCoins,BTC_fees,DOGE_txVolume(USD),DOGE_txCount,DOGE_marketcap(USD),DOGE_price(USD),DOGE_exchangeVolume(USD),DOGE_generatedCoins,DOGE_fees,ETC_txVolume(USD),ETC_txCount,ETC_marketcap(USD),ETC_price(USD),ETC_exchangeVolume(USD),ETC_generatedCoins,ETC_fees,ETH_txVolume(USD),ETH_txCount,ETH_marketcap(USD),ETH_price(USD),ETH_exchangeVolume(USD),ETH_generatedCoins,ETH_fees,LTC_txVolume(USD),LTC_txCount,LTC_marketcap(USD),LTC_price(USD),LTC_exchangeVolume(USD),LTC_generatedCoins,LTC_fees,XMR_txCount,XMR_marketcap(USD),XMR_price(USD),XMR_exchangeVolume(USD),XMR_fees,XRP_txVolume(USD),XRP_txCount,XRP_marketcap(USD),XRP_price(USD),XRP_exchangeVolume(USD),XRP_fees,DASH_txVolume(USD),DASH_txCount,DASH_marketcap(USD),DASH_price(USD),DASH_exchangeVolume(USD),DASH_generatedCoins,DASH_fees,VTC_txVolume(USD),VTC_txCount,VTC_marketcap(USD),VTC_price(USD),VTC_exchangeVolume(USD),VTC_generatedCoins,VTC_fees
0,2015-08-11,279935629.17,117239,3828500000.0,264.34,25433900.0,4200.0,26.6333475,2891243.1518099997,13457,16077900.0,0.00016,121884.0,13040000.0085,15796.5883903,,,,,,,,1052027.18443,4963,42796500.0,0.708087,1463100.0,28027.8125,11.311448586,15321432.5805,3389,164164000.0,3.95,3426300.0,28100.0,64.06274641,601,5823060.0,0.6567470000000001,69221.0,54.258842473,4829576.4022,21109,279220000.0,0.008751,282461.0,316.93789,230058.93154000002,862,17437300.0,3.08,73134.0,3391.14285941,0.81730284,36888.628693,819,1137930.0,0.06551,2458.0,31850.0,0.8062
1,2015-08-12,312440693.008,116367,3920210000.0,270.6,26815400.0,3075.0,25.3674595,2167516.68291,13527,16467400.0,0.000164,68514.0,12860000.0096,19410.242318099998,,,,,,,,792336.9609640001,2036,64018400.0,1.06,2150620.0,27370.9375,32.5869924044,19091056.3141,3513,172371000.0,4.14,3519900.0,28450.0,55.19879059,466,5361380.0,0.603783,51925.0,39.3817756254,388363.091804,20774,274141000.0,0.008591,287463.0,325.955675,187130.597374,1054,17915300.0,3.16,113443.0,3434.78571646,0.74721245,18489.7192573,1020,1092480.0,0.062778,2453.0,32800.0,1.0734
2,2015-08-13,338626860.828,117871,3857090000.0,266.18,27685500.0,3750.0,25.04715135,1267317.57716,13261,16110600.0,0.00016,62385.0,12830000.0094,18220.294098299997,,,,,,,,2181181.70188,2842,73935400.0,1.22,4068680.0,28268.125,24.9291691099,8889620.17097,3149,165366000.0,3.97,2409030.0,28550.0,58.61554689,537,5474580.0,0.615626,51260.0,44.491583641999995,615749.367613,19054,263772000.0,0.008265999999999999,202934.0,289.499482,286234.354291,1424,17319800.0,3.05,66249.0,3395.78571646,0.74280931,12354.9287201,927,1068060.0,0.061259,9185.0,30550.0,1.2976
3,2015-08-14,329148435.476,111030,3828340000.0,264.13,27091200.0,3375.0,24.33639928,1765993.8304700002,11665,15722100.0,0.000156,53715.0,12790000.0103,16379.1748359,,,,,,,,4154762.8349800003,3174,109594000.0,1.81,4637030.0,31106.71875,14.354834112799999,10345403.2057,3152,161665000.0,3.88,3157170.0,27500.0,54.27475982,362,5130060.0,0.5759920000000001,49540.0,20.5842775867,1243517.9116200001,24698,259989000.0,0.008148,423163.0,371.447808,184203.384121,1206,17378700.0,3.06,74860.0,3298.28571685,1.50788204,5168.03102184,831,989776.0,0.056670000000000005,8447.0,26300.0,0.89797948
4,2015-08-15,254521679.60799998,98422,3849530000.0,265.53,19321100.0,3350.0,20.99042465,2259861.15357,19423,15849200.0,0.00015800000000000002,42531.0,12650000.0119,24972.4561123,,,,,,,,8336306.7917100005,2284,109160000.0,1.8,2554360.0,28512.65625,8.83659302805,9874179.99811,2920,167683000.0,4.02,2016290.0,28150.0,46.2052304,487,5453670.0,0.6114539999999999,49051.0,36.878999035,1858057.5900400002,21779,265790000.0,0.008329999999999999,176135.0,329.07389900000004,685497.332103,906,17164800.0,3.02,37005.0,3286.21428831,2.15622498,4134.54031316,930,1037190.0,0.05929500000000001,9534.0,27500.0,0.98138583
5,2015-08-16,271676952.626,86754,3797330000.0,261.87,29717000.0,3600.0,18.2891781,2772277.73418,27696,15509200.0,0.000154,163777.0,12690000.01,33388.740895200004,,,,,,,,2870429.34483,2440,102028000.0,1.68,3550790.0,27094.53125,6.677237924909999,12228731.6312,3107,164023000.0,3.93,3197720.0,26850.0,52.99672932,706,5478570.0,0.613368,64263.0,53.1216892862,2966203.52266,21491,268644000.0,0.008419,301654.0,323.971719,129638.394881,1601,16899500.0,2.98,46752.0,3495.14285924,1.43776618,4948.36210165,1058,1066900.0,0.060898,4234.0,32000.0,1.0914
6,2015-08-17,337862458.83599997,112090,3749260000.0,258.49,21617900.0,3575.0,23.30970771,2875776.01994,13478,14867600.0,0.000148,73157.0,12490000.0106,21345.0627553,,,,,,,,3546724.7733400003,2512,95819700.0,1.58,1942830.0,28118.90625,7.64281183963,12828795.864,3819,165435000.0,3.96,2289060.0,29250.0,54.43131255,641,5544840.0,0.6199020000000001,45312.0,31.6069350633,2990965.14532,21212,265281000.0,0.008314,337092.0,317.365696,1358876.5753,2176,16739200.0,2.95,80183.0,3304.78571695,1.9221412,2980.59912883,796,1080800.0,0.061578999999999995,4258.0,29000.0,0.81534917
7,2015-08-18,406441634.748,120195,3742020000.0,257.93,42147200.0,3625.0,25.77426057,2636801.2990099997,13694,15108800.0,0.00015,88439.0,12940000.0092,18216.0408503,,,,,,,,1889437.0763299998,2494,88143200.0,1.22,1485680.0,26162.8125,11.9060713402,16681049.584,3424,166400000.0,3.98,3464380.0,30100.0,48.35042467,540,5466910.0,0.6103029999999999,32718.0,26.7348033248,716973.769417,20549,264859000.0,0.008301000000000001,291729.0,308.906406,248467.51451500002,1261,16551500.0,2.91,83076.0,3520.21428778,8.63379964,4310.96851184,963,1051260.0,0.059797,5883.0,29900.0,1.04027167
8,2015-08-19,370984019.91800004,122075,3274860000.0,225.67,60869200.0,3875.0,24.59124418,1780238.5562900002,11371,13431900.0,0.000133,147002.0,12610000.0083,13827.6193254,,,,,,,,1345014.08999,3246,84663900.0,1.17,1486240.0,27282.03125,15.4309506695,25268047.2883,3850,145451000.0,3.48,5742670.0,29800.0,64.03657907,448,4378560.0,0.48808900000000005,35406.0,19.9170927191,911588.717718,22414,240128000.0,0.007526000000000001,474702.0,336.346394,153001.85237100002,970,14812700.0,2.6,74748.0,3347.50000253,6.72326727,11008.6480691,984,973912.0,0.055303,35601.0,27500.0,0.9635
9,2015-08-20,311871518.46,116959,3293570000.0,226.9,32275000.0,3825.0,25.26291979,1452561.4325299999,11227,13172900.0,0.000131,69654.0,13130000.0075,15040.0910592,,,,,,,,521681.195137,2303,90809000.0,1.25,2843760.0,21057.03125,6.85556694271,11925697.8096,2949,145186000.0,3.47,2882900.0,28550.0,54.76401924,473,4861220.0,0.541129,69637.0,25.4764702028,607024.5972600001,21121,247619000.0,0.0077599999999999995,215415.0,318.726032,264258.884283,1225,15018700.0,2.64,49346.0,3374.42857396,11.17954897,7834.42274755,811,841171.0,0.047691000000000004,8117.0,30250.0,0.8529733
10,2015-08-21,323532723.473,115801,3417200000.0,235.35,23173800.0,4000.0,23.72098323,2471915.00809,10984,13970900.0,0.000139,123419.0,13010000.0076,14439.971259799999,,,,,,,,868536.958506,3919,107266000.0,1.48,2020970.0,26690.9375,7.85504172471,8051392.83083,2668,150702000.0,3.6,1720630.0,30200.0,56.22473076,580,5385120.0,0.5986199999999999,40345.0,32.5266281908,1391562.30751,22021,251160000.0,0.007871,265646.0,334.35549,292200.715048,1143,15813000.0,2.78,49749.0,3387.42857385,10.17538406,6207.74945417,742,902979.0,0.051108,18728.0,25450.0,1.39775179
11,2015-08-22,264931064.697,105679,3379050000.0,232.66,23205900.0,3875.0,22.55638699,2577045.03545,12505,14576700.0,0.000145,79829.0,13080000.0081,17105.8178354,,,,,,,,692395.557139,3579,101404000.0,1.4,948310.0,27550.46875,42.5471718296,13785061.8343,3287,149233000.0,3.56,1913720.0,27600.0,69.90210486,377,5115700.0,0.567801,22258.0,24.7709714351,466401.998901,20040,251384000.0,0.007878,182227.0,297.444369,144968.071779,1221,15728800.0,2.76,52550.0,3423.64285971,14.242573499999999,6533.24907683,790,1033570.0,0.058414999999999995,15845.0,31600.0,1.2554
12,2015-08-23,234347715.936,93952,3346760000.0,230.38,18406600.0,3400.0,20.39686001,2783994.76274,12670,13764000.0,0.00013700000000000002,39491.0,13070000.0073,18400.33811,,,,,,,,687012.256899,4190,99894500.0,1.38,1589300.0,26255.625,8.0497676729,16502816.1702,3116,147266000.0,3.51,2066020.0,28050.0,53.54023829999999,409,4988090.0,0.5528609999999999,31062.0,20.4833497818,436562.076997,19647,246393000.0,0.007722,157580.0,293.260478,212334.60110899998,1279,15274500.0,2.68,30625.0,3567.57143082,13.77038678,3495.31517848,532,991605.0,0.05594299999999999,2381.0,29450.0,0.8099
13,2015-08-24,391154489.756,119017,3314640000.0,228.11,59220700.0,3850.0,25.229565,2409298.0979400002,11288,13866600.0,0.000138,110942.0,12880000.0078,15346.952604600001,,,,,,,,624092.395422,4432,97791600.0,1.35,924920.0,27333.28125,8.8762854198,35469372.4024,4400,142301000.0,3.39,7278630.0,27950.0,58.76281075,553,4901250.0,0.5424859999999999,77454.0,29.6413268296,1223299.31644,25426,240993000.0,0.007553,546516.0,382.148329,197159.96088499998,1167,15036300.0,2.63,125485.0,3397.64285947,9.33094777,3948.11945918,479,951381.0,0.053585,4445.0,30200.0,0.70810434
14,2015-08-25,409074698.856,124916,3053250000.0,210.07,61089200.0,3400.0,25.83510482,1964878.88684,10900,12598000.0,0.000125,122066.0,12810000.0091,14368.375808899998,,,,,,,,499939.970307,4487,89321900.0,1.23,1307180.0,26736.09375,8.25975582511,56824763.5005,5531,125279000.0,2.98,11404300.0,26000.0,77.02286236,514,3918090.0,0.433043,32249.0,28.3291251679,5083173.4577,27954,240377000.0,0.007398999999999999,593316.0,427.429443,209871.850751,1064,13506000.0,2.37,69322.0,3364.21428749,10.78433426,3414.4152843,444,862870.0,0.048517000000000005,4733.0,28650.0,0.49450002
15,2015-08-26,313401739.94,124715,3228540000.0,222.08,31808000.0,3950.0,25.4549747,1518478.73988,10833,12959600.0,0.000129,107993.0,12890000.0077,15324.607293500001,,,,,,,,496509.00100299995,4156,82384400.0,1.13,1056750.0,26137.96875,7.447729278560001,30769786.9371,4204,123884000.0,2.95,4551630.0,12925.0,58.88876243,439,4440300.0,0.490084,18296.0,29.5123516652,5754648.44554,22751,231739000.0,0.007133,196124.0,348.243993,110149.450376,1126,14471900.0,2.53,37719.0,3485.85714506,12.73373423,1960.41754166,407,838612.0,0.047077,3468.0,28450.0,0.5471
16,2015-08-27,326706484.621,114961,3287220000.0,226.05,21905400.0,3600.0,23.15723921,1442467.9676,10237,13406000.0,0.000133,49657.0,13000000.0069,13812.7363252,,,,,,,,319146.96049800003,5590,85106100.0,1.17,686662.0,24532.8125,8.67096304289,16765371.0028,2763,123773000.0,2.95,1936130.0,13350.0,46.11494992,480,4500310.0,0.49599399999999993,22233.0,23.6442439488,6454983.36794,21925,242820000.0,0.007474,202412.0,335.106184,897713.2919129999,1060,14942900.0,2.61,37604.0,3753.28571573,14.46488892,2600.01375314,403,835129.0,0.046807,3762.0,30050.0,0.48320007
17,2015-08-28,329818436.78400004,121126,3268370000.0,224.7,31336600.0,3850.0,24.5461252,2061745.0676099998,10181,13032200.0,0.000129,64854.0,12940000.0075,12928.2068969,,,,,,,,345519.947941,4758,83521700.0,1.15,721872.0,24225.15625,9.925148370510001,28464102.6602,3419,119452000.0,2.84,4186540.0,13175.0,44.61597681,419,4227600.0,0.465286,24895.0,28.144755799400002,7916647.30341,24606,245456000.0,0.007555,414310.0,377.40808,126587.834923,1042,14664000.0,2.56,57595.0,3444.07143073,13.31653074,6214.72402848,364,841177.0,0.047067000000000005,15409.0,27100.0,2.39620007
18,2015-08-29,218227093.08099997,113113,3368880000.0,231.55,17142500.0,4000.0,22.52730241,2876361.1806400004,11388,13345100.0,0.000132,49505.0,13030000.0073,15294.9793792,,,,,,,,512229.616379,4139,86887600.0,1.19,375377.0,22525.0,5.50745152606,10847836.4966,2900,122591000.0,2.92,1706060.0,13550.0,45.73647368,418,4337790.0,0.476754,30004.0,19.498315474,8217496.95847,23376,241292000.0,0.007427,365144.0,358.611315,163667.83624,954,14899700.0,2.6,39992.0,3835.92857317,12.90452499,22822.3717091,478,756998.0,0.042292,196894.0,27950.0,1.95996836
19,2015-08-30,168568324.061,94814,3345740000.0,229.9,19412600.0,3700.0,18.30473815,3238390.85413,11861,13190400.0,0.000131,45347.0,12600000.0105,16527.8769859,,,,,,,,490782.17739799997,4572,86145900.0,1.18,1337650.0,21453.59375,5.634173742430001,6008633.083380001,2707,120755000.0,2.87,1497480.0,13200.0,43.41794092,582,4341760.0,0.476522,19851.0,22.5832161879,10375699.3897,23760,251803000.0,0.007751000000000001,408809.0,360.911048,84499.1915372,930,14869600.0,2.6,27911.0,3504.70714571,12.907749,25129.889026099998,565,1124310.0,0.062716,290303.0,30650.0,3.14968388
20,2015-08-31,230375094.04,122092,3335220000.0,229.11,20710700.0,4000.0,26.96425504,2518219.07551,11217,13096200.0,0.00013000000000000002,41405.0,13120000.0076,15705.893584099998,,,,,,,,508000.974842,5196,96251000.0,1.32,1447180.0,21293.4375,7.424533814380001,12450149.4263,2877,120021000.0,2.85,1752920.0,14675.0,39.64949034,617,4250620.0,0.465863,20464.0,32.72141642,7625420.987910001,26449,261874000.0,0.008061,635572.0,409.687471,246035.024395,1082,14678500.0,2.56,74703.0,3060.38571846,13.55480969,35797.6399535,549,1659350.0,0.092403,341878.0,29200.0,0.77953644
21,2015-09-01,291358010.307,135506,3352760000.0,230.26,20575200.0,3800.0,26.4941016,1658694.87173,10628,12938900.0,0.000128,68704.0,12910000.0088,13535.274149899999,,,,,,,,1916769.1148700002,5153,98617200.0,1.35,778862.0,20339.21875,7.84376985589,7474955.74225,3268,119819000.0,2.85,1376040.0,15625.0,48.99666119,684,4269290.0,0.467261,13804.0,37.4387040967,495758.06420799997,23331,256140000.0,0.007884,401903.0,351.46871600000003,574810.535014,1687,14804700.0,2.58,70243.0,3222.51428951,16.72447242,13658.9623414,471,1359640.0,0.07559,10071.0,29650.0,0.5901
22,2015-09-02,294800384.14,143310,3321180000.0,228.03,18760400.0,3950.0,48.03187173,2340318.188,11838,12816600.0,0.000127,41740.0,13120000.0073,14686.2510174,,,,,,,,374700.61176,5195,98504600.0,1.35,883769.0,18391.09375,8.153735331050001,8331735.99681,2870,118701000.0,2.82,2423010.0,16025.0,37.69762596,644,4185830.0,0.457513,17633.0,35.0518267712,663631.631149,21959,254075000.0,0.007821,398976.0,330.874515,371910.59633000003,1112,14589500.0,2.54,60914.0,3001.05000454,12.40470926,10399.9879668,467,1291310.0,0.071673,119497.0,29250.0,0.7037
23,2015-09-03,250886764.871,133780,3340990000.0,229.32,17482000.0,3600.0,33.21381331,2566401.94373,10544,12661000.0,0.000126,59655.0,13000000.0078,40074.2595614,,,,,,,,723821.3524859999,4777,94418700.0,1.3,702991.0,17380.9375,6.9700256740999995,14870865.5372,3065,117773000.0,2.8,2210590.0,14025.0,36.04038155,645,4293320.0,0.46859799999999996,26802.0,53.0804172091,353757.97219,21530,249907000.0,0.007692,322054.0,323.040509,658373.628299,1027,14412100.0,2.51,23020.0,3199.95000374,13.27040292,11923.6798839,630,1287840.0,0.071365,88373.0,32050.0,0.8268
24,2015-09-04,225042526.86200002,98041,3311080000.0,227.22,20962400.0,3900.0,22.41636578,1460673.0493100001,10351,12412700.0,0.000123,28795.0,12840000.009000001,12757.091425499999,,,,,,,,222451.29343400002,5642,92234100.0,1.26,474391.0,23081.875,9.73385636147,11104348.2469,2988,111133000.0,2.64,1441530.0,14800.0,31.62558856,447,4216670.0,0.45960500000000004,19213.0,25.039200408200003,467689.488688,24378,241378000.0,0.00743,472228.0,364.73539500000004,513856.2987270001,1346,14265700.0,2.48,60516.0,3110.5285755,13.03481408,5933.31959402,633,1425880.0,0.078874,5599.0,27950.0,0.8296
25,2015-09-05,199153546.79299998,132403,3355470000.0,230.2,20671400.0,3950.0,31.13336949,1601600.33815,12534,12575300.0,0.000125,87671.0,12790000.0085,16847.405139200004,,,,,,,,214369.13026600002,5519,93402300.0,1.28,448453.0,25629.0625,9.1412283236,6649555.752859999,3403,113865000.0,2.7,2666820.0,15275.0,39.56756601,507,4326210.0,0.47090299999999996,25003.0,22.7421743721,860873.7767340001,24927,238869000.0,0.007352,856833.0,375.01766000000003,565163.006652,1327,14037400.0,2.44,38313.0,3153.98571852,16.65357493,13087.256504899999,649,1325200.0,0.073193,137766.0,30550.0,0.84555697
26,2015-09-06,200259109.76400003,106544,3424420000.0,234.87,25473700.0,3675.0,21.85687675,2771109.74488,13632,13108600.0,0.00013000000000000002,86971.0,12950000.0079,17957.5493395,,,,,,,,396954.237931,5521,97625500.0,1.34,491968.0,26168.28125,8.05548773452,23715746.3565,5977,123002000.0,2.92,4281360.0,14800.0,23.80263958,427,4430410.0,0.481595,20838.0,24.862636801999997,447473.512949,19729,255406000.0,0.007861,284050.0,314.599304,260157.707027,1116,14404900.0,2.51,28927.0,3070.41429038,15.904500599999999,8740.89020965,613,1481550.0,0.081689,47350.0,27250.0,0.6981
27,2015-09-07,204787260.686,122029,3499120000.0,239.93,21192200.0,3450.0,28.70289291,1460236.94134,16385,13321500.0,0.000132,56502.0,13030000.0068,20015.4416607,,,,,,,,263279.114635,5702,94585300.0,1.3,489014.0,25460.46875,9.25642239587,24978556.8443,2977,128155000.0,3.04,2254530.0,15300.0,31.93473168,513,4653130.0,0.505125,14904.0,22.5665813548,448779.418566,16877,256314000.0,0.007889,234100.0,272.033871,393457.5824,1676,14309400.0,2.49,69592.0,8977.3785758,16.42911296,20840.8932996,725,1372020.0,0.075537,114328.0,27300.0,1.9772
28,2015-09-08,272560296.138,124655,3498750000.0,239.85,26879200.0,3450.0,26.04754183,1962722.31785,13912,13060500.0,0.000129,69138.0,13170000.0055,16861.1906062,,,,,,,,329609.254634,5622,91020700.0,1.25,427892.0,25888.75,10.379926302000001,19180248.945,3063,128555000.0,3.05,2566300.0,15475.0,42.67803354,441,4600200.0,0.49869600000000003,23332.0,20.3951696514,326829.909605,19248,257202000.0,0.007917,193672.0,288.84918700000003,895392.407391,1309,13624600.0,2.37,90735.0,3511.67143255,19.17666138,12767.9761139,615,1200280.0,0.065982,23429.0,27350.0,0.66889432
29,2015-09-09,317961057.725,127477,3551640000.0,243.41,23635700.0,3600.0,26.34717548,2204592.7373099998,11288,13233000.0,0.000131,95987.0,12930000.0086,13599.729187,,,,,,,,1420839.1726799998,5604,90518300.0,1.24,366748.0,26431.40625,9.84060106916,10046095.328,2816,128641000.0,3.05,2298470.0,15575.0,38.05094279,474,4776830.0,0.517122,46479.0,27.7722716818,672365.5234770001,20008,254370000.0,0.00783,254159.0,448.60444,543120.526962,1467,13390200.0,2.32,64860.0,3261.79286094,18.23023161,14004.5150044,669,1158770.0,0.063604,75921.0,29600.0,0.7033
30,2015-09-10,286529482.525,124063,3478410000.0,238.34,21215500.0,4375.0,28.7367539,3387115.72961,9781,13093700.0,0.00013000000000000002,60340.0,13270000.0051,11816.555097,,,,,,,,249264.32073,5341,88230500.0,1.21,662782.0,26444.21875,7.925807170800001,11884111.3983,2794,123469000.0,2.92,1420320.0,15000.0,32.95829062,499,4682800.0,0.506263,19215.0,26.981888165300003,315339.594186,19836,249676000.0,0.007684999999999999,234873.0,306.384621,333278.460275,1135,14060100.0,2.44,46341.0,3388.82143211,10.93836157,13671.7455551,527,1235820.0,0.067725,39770.0,25800.0,0.5503
31,2015-09-11,262263772.651,164860,3479310000.0,238.33,19224700.0,4025.0,33.75014481,1663144.792,10465,12951000.0,0.000128,52762.0,13050000.0071,12944.0090534,,,,,,,,842671.455546,6460,85144300.0,1.16,1942600.0,27238.59375,8.87672815268,9199859.80554,2878,124532000.0,2.95,1251460.0,14525.0,37.40468486,404,4604850.0,0.497159,25292.0,29.8594191662,456500.750926,19459,248878000.0,0.007661,77796.0,291.158586,312205.159811,1343,13730500.0,2.38,57649.0,3326.14286159,10.73550081,17720.119742099996,555,1087540.0,0.059514,4889.0,29550.0,0.47200000000000003
32,2015-09-12,177485403.93,154252,3502520000.0,239.85,17962600.0,3550.0,33.12293654,1554659.16879,11720,13213100.0,0.000131,47538.0,12860000.0075,13822.001159600002,,,,,,,,214953.33912199998,5596,72179000.0,0.9872280000000001,772430.0,26402.34375,11.3548331935,4057641.7791699995,2738,125157000.0,2.96,1517440.0,12675.0,38.35669177,389,4592370.0,0.495145,21998.0,20.138396790999998,274271.300989,17422,274432000.0,0.008447,24819.0,267.567754,543586.466853,1103,13774200.0,2.38,37555.0,3206.63571822,10.37655076,14667.1615222,571,1091360.0,0.059627,16229.0,30950.0,0.6571
33,2015-09-13,169908122.466,142408,3435990000.0,235.24,18478800.0,3625.0,25.717969500000002,2404488.85207,13408,12857400.0,0.000127,40889.0,13070000.0064,19361.7314149,,,,,,,,233153.47095,6057,76193600.0,1.04,644138.0,26171.40625,9.57872567392,8397113.18972,3621,119373000.0,2.82,1328080.0,14700.0,26.15363714,565,4317610.0,0.464892,18133.0,25.0543392706,375333.14853899996,19447,266304000.0,0.008197,62875.0,291.84531400000003,179649.000898,1030,14020100.0,2.43,53764.0,3270.98571895,10.57562407,11818.3227809,609,1047320.0,0.057124,11368.0,28400.0,1.007986
34,2015-09-14,254218918.48,161617,3369190000.0,230.61,20997800.0,3775.0,30.34046613,2974498.18426,11095,12582500.0,0.000125,61189.0,12970000.0063,16444.1844004,,,,,,,,251532.14476300002,5572,68814400.0,0.940566,741085.0,25588.125,9.901548419400001,10532664.0716,2999,118997000.0,2.81,1135730.0,15800.0,34.5177775,641,4264430.0,0.458575,61609.0,29.3151067718,622797.51694,13056,277294000.0,0.008535,274835.0,195.805266,278697.905726,1268,13491500.0,2.33,57107.0,3325.30714725,11.13663106,4986.59111157,453,972400.0,0.052955999999999996,13832.0,27700.0,1.10556
35,2015-09-15,263126949.135,167189,3368360000.0,230.49,19177800.0,4125.0,29.4265409,1515423.29373,9853,12581100.0,0.000125,43332.0,13170000.0063,11969.6028131,,,,,,,,528121.741887,5409,64052400.0,0.875189,703390.0,25615.3125,8.42699714528,3183944.55529,2603,120280000.0,2.84,918109.0,14825.0,43.57134365,553,4502900.0,0.483566,40322.0,32.7884814627,585968.970078,13960,240364000.0,0.007398,676501.0,193.605908,295278.86349699995,1237,13377900.0,2.31,46640.0,3001.05000425,11.16556789,2513.01572694,547,953687.0,0.051859,5548.0,27350.0,0.5476
36,2015-09-16,271196559.024,164113,3365740000.0,230.25,20144200.0,3575.0,26.57291552,2236108.33756,10260,12690500.0,0.000126,60323.0,13080000.007000001,12624.7206175,,,,,,,,523055.189762,5872,68963300.0,0.9419770000000001,615593.0,26318.125,15.1466170778,5514959.27972,2964,119718000.0,2.83,1192860.0,14875.0,37.61431708,481,4682750.0,0.502213,42561.0,37.5480786223,550602.704632,8590,250847000.0,0.0077209999999999996,316497.0,124.075524,285009.966794,1477,13447900.0,2.32,68240.0,3126.40714708,9.71212844,4908.36283193,542,1009450.0,0.054809000000000004,10028.0,30300.0,0.7184
37,2015-09-17,256754503.553,248124,3349390000.0,229.08,18935400.0,3575.0,26.64910663,2870303.3656599997,10252,12527400.0,0.000124,60512.0,13180000.0059,13339.8303998,,,,,,,,268192.315916,5368,66415200.0,0.9068649999999999,897940.0,25435.625,8.55652379146,10060202.0778,2814,118757000.0,2.81,1626720.0,15450.0,37.48320889,559,4762110.0,0.510042,63098.0,27.3754900244,1605461.48688,11478,241298000.0,0.007427,544100.0,162.856001,287787.440893,1054,13827600.0,2.39,32167.0,3142.28571854,10.03219036,4286.95770003,545,970886.0,0.052628999999999995,3184.0,29450.0,0.6593
38,2015-09-18,238883629.505,181707,3415440000.0,233.52,20242200.0,3625.0,26.3758538,2687427.63075,10513,12634800.0,0.000125,44008.0,13070000.0067,15430.4265622,,,,,,,,356656.887923,5802,64071300.0,0.874574,484622.0,25894.21875,11.834821066199998,11788657.9569,3270,123220000.0,2.91,1572740.0,14225.0,42.55694881,519,4626560.0,0.49487,12727.0,29.8155911194,516929.79987,8678,239854000.0,0.007383,501172.0,137.71583700000002,307643.50113600004,1052,13726400.0,2.37,36051.0,2915.80714804,8.94675743,17510.5091934,600,926368.0,0.050135,8275.0,29950.0,0.7603
39,2015-09-19,243633618.205,114187,3406390000.0,232.86,12712600.0,3275.0,22.08227979,2363239.32993,11477,12789800.0,0.000127,37172.0,13070000.0075,14866.395607799997,,,,,,,,331975.532998,5205,62262700.0,0.8496030000000001,386988.0,27187.1875,7.98220437293,11997385.5841,2673,125137000.0,2.95,897801.0,14350.0,41.52958851,479,4666030.0,0.49844399999999994,13090.0,25.2854478567,606796.695106,8438,244534000.0,0.007527,441298.0,127.18453999999998,187290.17300799998,773,14244500.0,2.46,18461.0,3086.29286193,9.12843427,8559.91159021,539,909788.0,0.049158,4207.0,27800.0,0.6621600000000001
40,2015-09-20,173672397.56,109206,3385770000.0,231.4,14444700.0,3150.0,20.96947239,1952702.9827299998,13166,12746000.0,0.000126,42810.0,12970000.0085,18741.7648488,,,,,,,,115939.60696199999,6402,64600000.0,0.881191,508314.0,27982.65625,10.9696454718,11713140.4983,3804,121797000.0,2.88,989389.0,14125.0,32.46525914,358,4672440.0,0.49847299999999994,23345.0,21.5737464352,718832.7537270001,7618,243084000.0,0.007481999999999999,445039.0,116.21390600000001,611929.038857,789,13694700.0,2.36,88240.0,2910.79286207,9.40018709,12940.628546,529,910751.0,0.049137,8061.0,29700.0,1.7181304
41,2015-09-21,298522605.163,126363,3383840000.0,231.22,19678800.0,3150.0,27.07533607,2745341.42068,13803,12737400.0,0.000126,115029.0,13020000.0076,18631.5267076,,,,,,,,148483.821655,6305,69045900.0,0.9414959999999999,424039.0,26651.875,10.1807419409,15038793.0272,3418,120933000.0,2.85,1027230.0,13900.0,45.49661444,525,4581520.0,0.488108,10323.0,24.335388596999998,1136977.6142,7270,247986000.0,0.007633,245324.0,107.077178,475635.68331999995,1227,13892300.0,2.39,84512.0,2998.54286202,10.92647946,9964.91313953,563,927594.0,0.049964999999999996,3574.0,28200.0,0.69900081
42,2015-09-22,311628308.97900003,137623,3322420000.0,226.97,25009300.0,4050.0,28.41245341,3015715.41511,11450,13118300.0,0.00013000000000000002,114475.0,12830000.0079,17884.3284944,,,,,,,,178938.921116,6804,67444200.0,0.9193370000000001,487914.0,26370.3125,11.404145175899998,13791271.38,3663,118630000.0,2.8,1442340.0,13425.0,44.79074501,465,4520690.0,0.48100600000000004,20004.0,22.478572061100003,357940.164609,7688,235384000.0,0.007245000000000001,252173.0,113.71467700000001,768367.513077,1563,13687600.0,2.36,42311.0,3433.95000405,13.12293691,38925.5016701,597,939004.0,0.050503,31123.0,28050.0,0.64460001
